record_id,facility_id,year_month,production_volume_tons,capacity_utilization_pct,yield_rate_pct,downtime_hours,quality_defect_rate_pct,batch_success_rate_pct,safety_incidents,environmental_violations,energy_consumption_mwh,water_usage_cubic_meters,waste_generated_tons,revenue,cost_of_goods_sold,raw_material_costs,labor_costs,energy_costs,maintenance_costs,depreciation,operating_expenses,interest_expense,tax_expense,facility_name,location,facility_type,capacity_tons_per_year,employees,gross_profit,gross_margin_pct,ebitda,ebitda_margin_pct,ebit,ebit_margin_pct,net_income,net_margin_pct,production_efficiency_score,cost_per_ton,revenue_per_ton,profit_per_ton,energy_per_ton_mwh,water_per_ton_m3,waste_per_ton_produced,availability_pct,performance_pct,quality_pct,oee_pct,safety_score,environmental_score,revenue_per_employee,production_per_employee
B0-FF001_201012,B0-FF001,2010-12-01,41119.69552534317,76.93761779808679,83.80682489372212,4.536662058158283,0.892414088827111,91.72562821091796,0,0,1199.448532700157,524.8439146520799,8.22749006458669,925970.66,29139.057286812866,20539.381640896587,4119.464460933469,1897.5383537689816,937.2503399511668,596.2734850827347,8910.794875281,144.65330208549787,1953.147964716316,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,848522,2986,372373.19,21.86902965303748,960888.86,5.340826360145481,2003.9433511467423,4.3255228110444826,471283.97,0.0,82.7286392618122,688.7359421391684,938.428303342282,228.32647012316045,0.0266583087020856,0.012135928586526,0.0001878578410344,91.49859826083112,78.91807171077808,62.68,71.82,89,93,13073.61114930277,13.655463178006272
B0-FF001_201101,B0-FF001,2011-01-01,42855.46906813557,76.73155358096457,86.20560007039488,4.453731091383542,0.9093455581348028,91.5801852179332,0,0,1272.671466971535,508.2275787974053,8.062435824240358,819219.54,30671.22080621084,20974.1002298051,4153.291640086898,1729.0285650465844,931.1337807227176,595.4718311774024,8256.649256510746,145.32435087139834,2049.379065110974,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,792628,2943,493477.85,23.23439766090532,403896.26,5.792109713182107,2036.5812822312648,4.337091328801717,866783.76,0.0,83.54874078013773,702.966461876889,867.9249210147717,225.2587673196448,0.0278443612858043,0.0120585844955468,0.0001866061718588,92.77185984783624,79.98161963609478,98.01,78.17,88,87,12715.475244392668,13.02843437697356
B0-FF001_201102,B0-FF001,2011-02-01,41981.05274578222,71.66405120764854,81.45421927195918,4.474965794282488,0.9411865093851004,93.36756937898794,0,0,1229.7857589283003,556.8196179001338,8.301675376124972,272981.51,31876.546875892684,20270.83995715671,4373.164888580685,1784.139394471184,900.033573890699,571.3649971620661,8212.345288032551,130.05864522900154,2087.3706308067385,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,886380,2842,729803.61,23.87184737296593,652134.56,5.716144067494135,2002.492476533945,4.645178362125157,885868.8,0.0,83.94704802384094,684.6996106916118,924.9800627687044,226.206726097715,0.0252240602461951,0.0121678780290558,0.0001768740256535,90.23123331246232,74.1216246298821,93.46,88.58,95,93,12778.401903684042,12.952827183440776
B0-FF001_201103,B0-FF001,2011-03-01,41322.22072312105,74.15264356040731,85.36093469802576,4.527163422071736,0.9042139964905176,93.1169924619233,0,0,1144.5082166193006,564.1530211406262,8.236979099266188,559449.97,31747.19877143401,21692.857094710085,4147.153461029996,1737.7770116208412,856.9428030644606,539.6754001726833,8461.035022263019,142.66419728112467,2116.2526265717734,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,787632,3027,663333.08,22.307147423857657,300649.78,5.732604168116218,1923.6683407005169,4.420017243135312,427928.86,0.0,83.60528565889587,660.2838739252076,921.3384276436716,222.01649911543964,0.025522790824128,0.011407663425071,0.0001748301174563,89.53732620340567,77.76103323413854,80.39,83.14,95,91,12396.157723734292,13.316277075116872
B0-FF001_201104,B0-FF001,2011-04-01,42084.90730566178,79.42249063805272,82.53672951142353,4.977576575223482,0.9623313834840046,90.60453094231286,0,0,1207.1604151116203,538.9087701363779,8.580197116955373,355433.03,32673.359383306368,20973.644695511062,4146.854174837701,1846.057766702497,856.2902748423601,595.6916176340526,8438.049484830013,133.69890615193418,1982.4270084263244,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,851681,3024,67710.18,24.14435040302949,988252.87,5.941552644784899,2041.469866229677,4.394212460700454,292786.47,0.0,82.63556004347711,717.0251116131792,939.68741404254,231.893644960856,0.0271341400473692,0.0120983005770689,0.0001871725612358,87.10870469070515,77.88864032744704,73.77,72.1,95,90,13431.62219643628,12.91810676159573
B0-FF001_201105,B0-FF001,2011-05-01,41400.84536425964,75.99828976416548,87.37552599781584,4.603840567425625,0.8828899153934536,90.44409865340344,0,0,1236.249040539371,559.8343078005908,8.116479944351525,77139.18,30442.691141103507,22087.0067329156,4323.128584051537,1855.3734500917983,904.572562613502,613.6919967525698,8440.800487432449,145.4951801194136,2082.993937302688,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,810867,3103,758320.82,22.37263814211009,476096.49,5.578545242703584,2069.892802609919,4.423656801941699,747127.91,0.0,84.03288036722036,718.8296679615206,906.0328246720908,217.13219791983207,0.0256932953321957,0.0119785050095659,0.0001847206859711,93.59061895976018,75.13382824274389,60.62,53.66,92,94,12388.624492334027,13.02844239076489
B0-FF001_201106,B0-FF001,2011-06-01,40353.91925987577,75.84576038976085,87.36637220023448,4.636821806732994,0.9076710958380664,97.1640542350228,0,0,1266.3243820128937,531.872067944291,8.232490940720973,620437.68,32356.28710532281,20577.64907381869,4217.601051996673,1900.65845934416,921.24322905089,614.0535932902374,8658.310938937853,143.88883514974694,2097.62723010317,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,829125,2971,908125.65,22.82771256787596,47816.41,5.688725635260413,2028.4699813868133,4.276020815628495,465756.19,0.0,82.59579072959941,673.7259445150785,937.9468104418193,228.8801961116717,0.0257482029025389,0.0121771381921817,0.0001906336459767,91.27057386147442,74.01330254107013,97.29,82.06,89,96,12758.378422052558,14.17166875392376
B0-FF001_201107,B0-FF001,2011-07-01,42058.89070452369,77.91647386401932,81.44755730952873,4.4332084924864725,0.9590687469190944,91.88573712623732,0,0,1213.305116374016,572.048397064778,8.74103916436641,83668.52,30436.05579091564,19486.66451333449,4140.770525481111,1734.2276212079394,974.1523896102276,580.4803239977437,8293.383219409268,133.7724960355426,2081.169572826909,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,813405,3105,289851.28,23.048056606990368,384196.27,5.885478311525006,1996.690130161792,4.537744054346323,31486.65,0.0,82.98650320944017,671.8425121766817,914.5561758259844,234.4362696505296,0.0253296440910092,0.0122560782802039,0.0001876215846137,91.16648869754955,74.12183355204866,85.08,87.57,92,91,13296.384070711574,13.311971547818674
B0-FF001_201108,B0-FF001,2011-08-01,40440.14538886853,77.01687280379534,93.51243276148745,4.68204218002594,0.8763331674067075,91.6244598026116,0,0,1290.7844076303295,533.9212119003944,7.9229443973370195,46318.25,31339.895450876404,19896.966122468224,4192.765645741282,1790.4952965215696,908.3287255672636,596.9063300340488,8231.2424519246,136.76318016953255,2103.606067223849,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,815327,3035,779561.81,24.37658198108188,645203.92,5.948185536053674,2034.921626584354,4.475668864542853,20468.95,0.0,85.09795496557192,687.0177828986084,915.957266628862,222.7545712433516,0.0259935642741104,0.0116402996022926,0.0001900384759998,94.56021660968564,75.50348108917198,74.33,57.72,90,95,13386.604930251257,12.38412973853104
B0-FF001_201109,B0-FF001,2011-09-01,41713.37192728579,73.8134528641192,86.07867225083282,4.530167483890702,0.9233428910953456,90.35778368217704,0,0,1231.5127570447262,534.0121075973072,8.364826553681054,355949.72,32017.24375742273,20654.32306172361,4177.536519328897,1902.9249329205568,890.193126892934,627.6411501938253,8769.149712905764,147.81874135376984,2063.83624519707,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,827959,2919,226637.65,22.72209023104476,663757.95,5.882540278285132,2026.639669157852,4.6343635874406885,112797.25,0.0,82.59202895387688,678.4223915015929,944.911726479062,234.14539583231937,0.0268155454715839,0.0118660929614604,0.0001956473888132,88.74517057705002,73.15537800985616,93.71,83.73,93,92,13345.252193551323,13.825807867672635
B0-FF001_201110,B0-FF001,2011-10-01,45305.87577259112,72.1480075289538,86.12010818274645,4.562402006321674,0.9710400494639342,84.58017161646052,0,0,1272.48430220298,570.8572828799283,8.61133186927954,939405.39,31051.08121551845,20769.912947316163,4045.034828170972,1867.9667033146056,867.7820571488468,629.4493717163509,8999.899046180097,139.10533661306792,2127.093857653621,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,831469,3043,132179.35,23.325703945821303,353208.26,5.665421975288404,2058.892826042232,4.488330818930528,293815.77,0.0,82.98289260349588,681.6996028149712,894.0172873199499,231.89953406579696,0.0260325425738199,0.0118360046962136,0.0001932454080742,93.68681133378234,73.69143048765918,87.26,81.4,97,96,12558.865579370186,13.504693365832434
B0-FF001_201111,B0-FF001,2011-11-01,43783.843928873735,77.29737759400678,86.45344816777036,4.971084286816536,0.9452111172419408,96.92999732653522,0,0,1193.3713366330248,546.5896713112862,8.472478606315537,717422.74,32254.259056537405,22083.10841067084,4180.52606914985,1925.1783692586928,866.0973883704638,614.0206172092248,8937.494393235114,140.05567777165865,2097.3653660651057,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,860486,3012,495284.79,22.590925513481608,199053.73,5.543051834871025,2006.022521781841,4.292040858176958,634416.96,0.0,84.94662682753714,693.4061337070154,941.0775899753504,234.4402579632977,0.027518005602336,0.0123367827249567,0.0001917759768303,100.64108393083131,76.81397878567279,92.35,84.92,92,92,13779.153309022187,13.830871056202527
B0-FF001_201112,B0-FF001,2011-12-01,42998.81748941475,78.71131797315952,84.09750665928149,4.425959932843035,0.9630350199451028,91.2771139266253,0,0,1276.5581155204604,522.4006571068987,8.185579661895789,38261.05,29198.77205823912,21359.25093314716,4210.27934877695,1770.2666347702714,904.301710663421,580.8313972819032,8916.318925306621,148.74414823613773,2068.4925630949974,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,842399,2853,388743.24,23.937101769562315,180997.26,5.791192216812136,2031.9417437601785,4.2609603936431375,591734.89,0.0,82.25175773603897,693.1019754413794,956.0509060460377,227.9643685633956,0.0251622855318076,0.0117173020422846,0.0001900937017598,98.24389270338835,73.2454063179752,69.34,53.15,88,96,13791.50260878606,13.270012167438782
B0-FF001_201201,B0-FF001,2012-01-01,41701.372654479965,80.31947058201578,88.02108019962367,4.7996872219627935,0.9151545937976,91.86901892650094,0,0,1224.6944688440262,533.7200381742379,8.325866415389568,495869.53,33597.4269614578,21012.195958350363,4238.079635655665,1834.3933186202853,915.011072055582,566.7999802354078,8642.864900467077,132.44251205231106,2068.258251993774,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,849286,3028,759348.67,22.919308926305646,585888.0,5.778056583219669,2038.7367303552296,4.574273965120717,689922.41,0.0,85.56488426961195,701.3147148964365,922.3171006852882,233.64856400648185,0.0273666256927257,0.0123570474818733,0.0001981905254017,89.56845577143763,75.21747630091207,79.34,70.83,92,94,12977.504911954276,13.087590910008604
B0-FF001_201202,B0-FF001,2012-02-01,43904.95673213695,77.91424379882692,87.38689786089802,4.761141704496353,0.9528450670132744,90.78999940921116,0,0,1170.2960090214845,568.3490280619625,8.907009734782216,916949.59,29838.72338557885,21856.052317119786,4516.150833938297,1875.5859093284955,853.3036443984143,629.2662587835292,8555.3219967394,140.49340956182226,2146.199515476593,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,811346,2979,87259.19,23.704194170019857,116493.49,5.8192192574606985,1970.6695749332373,4.4700811674826335,692497.44,0.0,78.86070154086269,715.995084243399,958.1368999575265,241.9032231825734,0.026868347656359,0.0124014600759642,0.0001873013783094,89.14175785625065,79.82960807144008,73.57,59.21,92,92,13417.95623246246,14.166514561279516
B0-FF001_201203,B0-FF001,2012-03-01,43071.5211144292,76.89986082621895,94.26449484611403,4.7969507323286855,0.9391286624762062,90.6673069613729,0,0,1224.2948962636087,571.5749921978571,8.435590186474418,233304.98,32710.608413406942,20782.27622076345,4136.035191368776,1809.241308041823,900.7300228413312,619.04182663839,8298.80878149241,141.95799906473323,2282.2998400217666,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,849212,3034,516290.06,22.97688437249331,841377.57,5.842069267535634,2062.072012436972,4.277951637380088,637835.57,0.0,82.19173269896824,708.148577569121,956.9679238239452,237.1058934872128,0.0273821970171099,0.0119967740116092,0.0001820779110579,91.31316887373347,75.08192251705493,89.82,69.83,90,94,12829.384263903712,12.957938674718177
B0-FF001_201204,B0-FF001,2012-04-01,43174.7041358121,73.79472747642401,89.84873838922971,4.476969787379517,0.9519250400144866,87.8299886315118,0,0,1285.223081346142,543.8039188230398,8.686356340465263,303301.15,32498.11950640272,21057.284115677256,4150.925354318566,1867.234163622428,945.6099764010852,629.9860338091186,8133.593863736773,136.52135724370154,2197.1545744021014,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,800831,3097,324976.84,22.966673190615754,36252.45,5.584115288969612,2099.1259497335177,4.730378919165194,334920.44,0.0,80.71352911112884,668.4498572389309,896.024494047896,233.2268675025026,0.0269608409170235,0.0124167835466945,0.0001785339551939,96.32260419490363,78.12081764396815,98.21,59.42,97,92,13261.69662506728,13.422378029459331
B0-FF001_201205,B0-FF001,2012-05-01,41354.11733368205,75.97890170754148,90.3134465108438,4.779518984796115,0.9561564192773526,89.03706192107805,0,0,1239.7871800823389,556.8967264791339,8.63732876769051,794893.72,31611.016729819443,20999.37952261544,4104.345153688841,1738.1715083392644,882.266356306107,587.0029946118132,8915.707618229028,142.20826616018692,2138.278605804452,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,838605,3023,429223.42,21.964598474236283,982329.68,5.38702626714351,2052.9251284760617,4.804549859135947,950313.25,0.0,89.81827125443279,686.079565446338,946.6488108435892,237.67249310557133,0.0264832330844896,0.0119596592422895,0.000185867940395,93.04241263321988,77.88433595139139,97.93,54.91,88,93,12879.2261269522,13.40744793456799
B0-FF001_201206,B0-FF001,2012-06-01,42941.46528577172,76.46242583738436,89.49363108123597,4.818621570813487,0.9340153881952584,89.44112155828657,0,0,1234.6800167100153,536.014035409786,8.796005894702018,279086.24,30344.49084222011,22089.8916591302,4403.615856980096,1714.3103836938024,901.522866251707,589.8869162626493,9012.346344009064,141.80490361949654,2033.2194785766856,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,864429,2884,494998.56,22.8526443410586,100341.1,5.998381078749844,2147.632331694341,4.341473299288387,751361.87,0.0,83.05529337941572,712.1153590188818,906.8595866481796,237.2311932518677,0.0275304305484016,0.0119759948892932,0.0001967318423636,89.37343896958112,79.82550427847514,65.59,96.67,92,90,13211.818689013384,12.886995639932172
B0-FF001_201207,B0-FF001,2012-07-01,43125.93641273159,79.9818518430356,85.62981336217813,4.766158917702633,0.8938631132269991,95.3422744786212,0,0,1222.893960745439,545.5814182613698,8.830947034627176,871254.14,30301.56176793966,21312.344223688604,4213.276729131773,1857.40067651593,948.2749979241032,611.1377580861014,8862.268908024935,143.7874509424975,2163.179416740485,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,840300,3040,725016.83,23.65215009864469,849613.3,5.983784797279833,2012.762641687974,4.517503216243739,231587.85,0.0,79.44322710903627,710.4347460254787,929.723239793315,241.3398767777853,0.0268701800519547,0.0119291363982048,0.0001890174796343,96.09502619661929,78.15571845126253,97.65,52.41,94,94,13078.046388056173,13.79961199023243
B0-FF001_201208,B0-FF001,2012-08-01,44280.19385370157,71.84583202945744,86.26068410322004,4.670519246893573,0.964873407004607,92.6949227558837,0,0,1221.2202757168366,551.5751025262006,8.624199205294882,466777.02,31718.95246630447,21783.390467367404,4259.349596270829,1770.8843420213195,918.3994138219748,583.9656611722431,8623.057902732378,146.1515186836893,2065.6083351419743,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,853587,2928,292554.08,24.059701593200003,449806.5,5.6541102039118165,2036.5040881236453,4.568708001057668,384106.42,0.0,90.27810553892044,678.039256172272,970.1359292659542,232.08177336268875,0.0274565198654568,0.0129423595871042,0.0001936166090372,94.20734248774488,80.6211823047972,81.36,87.5,95,89,13123.544380397676,13.46539030816252
B0-FF001_201209,B0-FF001,2012-09-01,41971.02790685517,77.66326283056078,88.45678220209149,4.772631530197833,0.9274539773151584,90.10454667769508,0,0,1254.9923940405033,578.1158544861337,8.68473814084353,921231.51,31885.55483228005,22023.94457405857,4300.7573253778655,1765.6182188337866,937.0991693803618,617.0236368527634,8531.84952325905,145.40425432054622,2152.86445517257,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,840460,2889,418094.27,24.02012883381051,543219.87,6.1287749015168,2120.4722168491494,4.625216454782859,38309.19,0.0,85.38849645037223,711.1616929904596,948.4083998927874,240.3043068058836,0.0279572513370977,0.0124131230673815,0.0001926547719893,93.93644385110812,69.28613680339232,69.71,99.3,97,96,13173.63673410535,13.213876616395956
B0-FF001_201210,B0-FF001,2012-10-01,42293.27604972737,76.17955673767828,84.76833065470525,4.468801980856116,0.9414600711112748,95.8362107712832,0,0,1259.3824625610907,538.4387460103181,8.648705669756247,461968.45,33646.0153657296,22402.64776470496,4152.499538867414,1855.483007106267,951.351860802021,619.2600928992391,8656.2079148051,148.58158321082263,2081.888223149666,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,838879,2931,675155.04,23.104971017928023,839012.97,5.973727896789688,2107.956081602031,4.414323511746025,807248.21,0.0,82.52018077463869,677.3799734895009,940.1939743338116,241.1573441105928,0.0277936626640253,0.0123276433880958,0.0001904731522832,94.8448719243864,75.15329857222824,62.99,79.54,95,95,13209.651263230444,13.586886804531916
B0-FF001_201211,B0-FF001,2012-11-01,41966.37665996588,72.08137750737534,81.50011401673345,4.596405851255523,0.9462905660741836,93.88858886586192,0,0,1223.7014987613554,539.044757601232,8.6512504323561,370600.22,31221.43349475068,20814.582855313336,4148.0484857072,1729.949017984137,909.7371822574132,617.6356191132072,8691.49659502498,142.43761031140917,2151.055261961356,Aurora Petrochemicals Complex,"Shanghai, China",Industrial Gases,835250,2838,119772.12,24.303444649658715,183695.87,5.846152190972009,2052.7096413634663,4.591640868086785,836080.93,0.0,84.43387819544019,717.899899173271,977.3152265917888,238.3525466292715,0.0271138080358502,0.01237669803068,0.0001864264080364,91.96938722125026,74.76812497243692,91.65,87.36,92,94,13581.07128399024,14.161510060526178
